1168,일곽 출석면담이랑 2차면접 다른점이 뭐에요? ㅠㅠ 예상 문제 어디서 어떻게 뽑아야 하는지 모르겠어요 ㅠㅠㅠ 자소서에서 100% 질문하나요?,일곽 출석면담이랑 2차면접 다른점이 뭐에요예상 문제 어디서 어떻게 뽑아야 하는지 모르겠어요자소서에서 100% 질문하나요?,"2차는 완전 면접이에요! 수학, 과학, 창의력 문제들을 풀고 구술로 설명하는 과정이 전부죠. 구술 설명하는 연습 하면 좋고, 중학교 수학 과학 복습하고 창의문제 풀어보는 것도 도움될거에요.

제 기수 땐 크게 선행지식이 필요하진 않았어요."
1169,물리1 독학으로 처음 시작해보려 하는데 문제집이나 인강 추천해주실 수 있나요? 어떻게 해야 좋을지 감을 잡고 싶어요!,물리1 독학으로 처음 시작해보려 하는데 문제집이나 인강 추천해주실 수 있나요? 어떻게 해야 좋을지 감을 잡고 싶어요!,"전 무작정 하이탑으로 해서 내용을 계속 읽고 수식 증명해보고 이해하는 쪽으로 공부했는데,
물리에 자신이 없으시다면 첨엔 완자 추천해요!

그리고 인강은 전 이광조선생님이라고 ebs에서 하시는데 지금은 유튜브로도 하시는 것 같아요. 그 선생님께서 처음에 물리에 대한 직관을 잘 알려주셔서 좋았어요!"
1170,탐구경험에 실험하고 뭘 만들고 이런게 아니라 궁금한 점을 조사하고 이거에 대해서 생각해본 경험을 적어도 될까요?,탐구경험에 실험하고 뭘 만들고 이런게 아니라 궁금한 점을 조사하고 이거에 대해서 생각해본 경험을 적어도 될까요?,"넵 당연하죠. 대신 조사하고나서 좀 더 생각해봤다고 하셨으니 조사하면서 나온 자료도 좋지만 궁금했던 것, 그리고 생각해본 부분을 중점으로 적으면 좋을거에요. "
1171,"과고 원서 쓴 중3인데 선행을 수2 개념원리로 극초반까지밖에 못나갔어요ㅜㅜ 수하 수1도 개념만 선행해서 남은 기간동안 수2와 미적을 병행
(둘이 순서가 비슷하다고 들었습니다!) 해서 선행하는것에 초점을 맞출지, 수하&수1 심화를 공부하는것이 좋을지 아니면 수2미적 선행을 나가면서 수하수1심화도 나갈지  고민입니다ㅜㅜ 

 아 그리고 희원님 선행하셨을때 무슨 문제집으로 어떤 순서로 선행하셨는지 알려주시면 감사하겠습니다ㅜ 저도 독학이라서 완전 표본?같은 분이세요.!! 저의 길잡이십니다ㅎㅎ항상 감사합니다","과고 원서 쓴 중3인데 선행을 수2 개념원리로 극초반까지밖에 못나갔어요수하 수1도 개념만 선행해서 남은 기간동안 수2와 미적을 병행
(둘이 순서가 비슷하다고 들었습니다해서 선행하는것에 초점을 맞출지, 수하&수1 심화를 공부하는것이 좋을지 아니면 수2미적 선행을 나가면서 수하수1심화도 나갈지  고민입니다아 그리고 희원님 선행하셨을때 무슨 문제집으로 어떤 순서로 선행하셨는지 알려주시면 감사하겠습니다ㅜ 저도 독학이라서 완전 표본?같은 분이세요저의 길잡이십니다ㅎㅎ항상 감사합니다","최근 교육과정을 잘 모르기는 하지만...
전체적으로 한번 보고 가는 것도 도움되고, 고1때 좋은 성적을 받으려면 수하 심화정도 까지는 해두는 것도 중요해요.
아직 중3 2학기, 겨울방학까지 많이 남아있으니 너무 급할 필요는 없이 수하 까지는 심화를 최대한 하면서, 남은 선행도 꾸준히 나가면 좋을거에요!

문제집 순서는 제 고등학생 때의 인스타 계정(jang9182)에 가셔서 가장 최근에서 20번째 피드인 FAQ를 보시면 있을거에요!! 확인해보셔요ㅎㅎ"
1172,안녕하세요 !! 과고 지망하는 중3인데 과학 선행이 엄청 느려요 ㅠㅠㅠ 화1이랑 통과만 했는데 남은 시간동안 물화생지1을 한번 돌리는게 나을까요 아니면 화2물1을 하는게 나을까요? ㅠㅠ,안녕하세요과고 지망하는 중3인데 과학 선행이 엄청 느려요화1이랑 통과만 했는데 남은 시간동안 물화생지1을 한번 돌리는게 나을까요 아니면 화2물1을 하는게 나을까요,"생지는 사실 공부하고 가나 안하고 가나 공부할 내용은 많이 다를 수도 있어요. 어차피 생물은 완벽히 외우는 것 아니면 다시 외워야 하고요. 그래도 물론 한번 어떤 것들을 배우나 훑어보고 가는건 도움돼요.

물화에 더 집중하는게 좋을 것 같아요!"
1173,수학을 혼자 공부하면서 문제집을 풀다 보면 모르는 문제가 많이 있습니다 ㅠ 해설지를 봐도 모르겠는 부분은 다른 참고할 만한 사이트가 있을까용..ㅠㅠ,수학을 혼자 공부하면서 문제집을 풀다 보면 모르는 문제가 많이 있습니다해설지를 봐도 모르겠는 부분은 다른 참고할 만한 사이트가 있을까용,"늦어서 죄송해요ㅠㅠ

전 중고딩땐 주로 잘하는 사람들한테 찾아갔어요. 공스타나... 페이스북에 수학그룹이나 네이버 카페나 등등요!

그래도 해결 안될 정도면... 그보다 쉬운 문제집부터 풀고 오심이 좋습니다!"
1174,과고 면접 준비 어떻게 하나요...?  중학교 과정 수과학 다시 보려고 하니까 과학이 너무 많아서.... 다 못보고 갈거 같은데 ㅠㅠㅠㅠ 면접대비 문제집도 풀어야 할까요? 뭘 어떻게 준비해가야 할지 모르겠어요 ㅠㅠㅠ ,과고 면접 준비 어떻게 하나요중학교 과정 수과학 다시 보려고 하니까 과학이 너무 많아서다 못보고 갈거 같은데면접대비 문제집도 풀어야 할까요? 뭘 어떻게 준비해가야 할지 모르겠어요,"면접준비는 사실 불안함 때문에 계속 하는 것 같고... 막 무언가가 특별히 면잡 대비에 도움된 건 없었어요. 학교마다 다른데 수학과학 문제풀이를 중점으로 한다면 면접대비 문제집 푸는게 도움이 많이 될거고요!

대구일곽은 적어도 7기~9기 데이터만 보면 문제풀이보다는 창의성(사진들 조합해서 생각나는 수학과학 단어를 말하라거나 등등)을 중요시해서 면접대비 문제집보단 수학 과학분야에서의 다양한 상식들을 공부해두는게 중요하더라고요!

과학을 한번 ""이런게 있었구나""는 아는게 중요하고, 암기를 해야하는 부분은 필요없지만 이외에 응용해서 풀어야 하는 파트들은 적어도 공부 다시 하고 가는게 좋아요. 이 부분이 기본이고, 시간이 남으면 위의 두 문단에 얘기한걸 해야해요."
1175,이런거 여쭤봐도 되는지 모르겠는데 .... 자소서 제출하고 출석면담 준비하려고 오늘 다시 확인했는데 탐구 부분에서 오류있는걸 발견했어요 ㅠㅠ 직접 계획한 프로젝트를 썼는데 실제로 적용하기는 무리가 있어서 이론만 생각해보았다 ... 라고 적었는데 고려해줘야되는 부분을 빠뜨려서 완전 말도 안되는 내용이 되버렸어요 이걸 왜 이제 발견했는지 ㅠㅠㅠㅠㅠ 혹시 이 내용 면담에서 물어보면 어떡해 답변해야 할까요.....ㅠ,이런거 여쭤봐도 되는지 모르겠는데자소서 제출하고 출석면담 준비하려고 오늘 다시 확인했는데 탐구 부분에서 오류있는걸 발견했어요직접 계획한 프로젝트를 썼는데 실제로 적용하기는 무리가 있어서 이론만 생각해보았다라고 적었는데 고려해줘야되는 부분을 빠뜨려서 완전 말도 안되는 내용이 되버렸어요 이걸 왜 이제 발견했는지혹시 이 내용 면담에서 물어보면 어떡해 답변해야 할까요,ㅠㅠ 안타깝네요... 아마 면접 보시는 선생님들도 고려해줘야 하는 부분 빠진걸 아실테니 그 부분에 대해서 질문이 들어오면 준비해둬야 할거에요. 이런부분이 빠졌다와 함께 오류를 어떻게 수정하는지 알려드리면.. 내용이 괜찮은거라면 그걸로 떨어뜨리진 않을 듯 싶어요.
1176,"안녕하세요 카이스트 면접 볼 때 수학문제와 과학문제를 하나씩 풀고 그 중 과학문제는 물화생 중 하나 선택해서 보는 걸로 알고 있습니다. 그러면 수학문제도 미적분, 기하, 확통 중 선택인가요 아니면 랜덤인가요? ","안녕하세요 카이스트 면접 볼 때 수학문제와 과학문제를 하나씩 풀고 그 중 과학문제는 물화생 중 하나 선택해서 보는 걸로 알고 있습니다. 그러면 수학문제도 미적분, 기하, 확통 중 선택인가요 아니면 랜덤인가요? ",수학문제는 랜덤입니다!
1177,"혹시 대구에 있는 중학교 나오셨나요???
무슨 중학교 나오셨나요?",혹시 대구에 있는 중학교 나오셨나요무슨 중학교 나오셨나요?,넵 입석중학교 나왔어요!!
1178,동생분은 몇년생이신가요??,동생분은 몇년생이신가요??,03년생입니다! 지금 18살이네요ㅎㅎ
1179,일곽 출석면담 많이 어렵나요 ?? ㅠㅠㅠ 얼마 안 남았는데 뭘 해야될지 잘 모르겠어요 .....,일곽 출석면담 많이 어렵나요얼마 안 남았는데 뭘 해야될지 잘 모르겠어요,"음 제가 받았을 땐 자소서에 나온 내용이나 생기부에서 질문하는게 대부분이었고, 저번엔 가끔씩 수학 과학 상식을 물어보기도 한다고 했어요.

자소서에 있는 내용 일단 확실히 숙지하시고, 생기부는 읽어보면서, 특히 성적이 낮은 과목이나 약점(전 봉사 시간), 그리고 독서기록 정도는 확인하셔서 질문 받았을 때 자신있게 답할 수 있게 해두셔요!

수학과학 상식은 며칠 안남았다면... 평소 실력이 중요할 것 같네요ㅠㅠ"
1180,과고 준비할때 실력정석 꼭 풀어야하나용?? 예제들보니까 기본정석이랑 비슷하던데....,과고 준비할때 실력정석 꼭 풀어야하나용예제들보니까 기본정석이랑 비슷하던데,"실력정석은 예제나 개념은 기본정석이랑 거의 같지만, 연습문제에서 ""실력""이라고 적힌 문제들이 기본정석 문제들에 비해 압도적으로 어렵습니다...(대략 한단원마다 기본 연습문제 양 만큼 있습니다.)
그래서 전 미적1(구 교육과정)부터는 첨부터 기본정석을 아예 안보고 실력정석만 보며 단원 끝의 실력문제들만 나중에 풀기도 했고요.

보통 과고에선 저런 실력 문제들 난이도로 학습지를 구성하고 시험에 내요...ㅎㅎ

준비할 때 꼭 풀어야 하는 것은 아니지만, 과고에 들어가게 되면(혹은 과고에 들어가기 전에 미리) 실력문제들을 몇번씩 풀긴 합니다. 미리 풀어보면 과고 들어갔을 때 공부가 좀 수월할거고요..!"
1181,과고 2차면접 3일 남았는데 투석기를 투척기라 쓴걸 발견했어요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이거 괜찮은걸까요?ㅋㅋㄱㅋㅋ하ㅋㅋㄱㅋㅋㅋ..,과고 2차면접 3일 남았는데 투석기를 투척기라 쓴걸 발견했어요이거 괜찮은걸까요하,"2차면접은 자소서를 보는게 아니라서 괜찮을걸요?? 투척기가 아예 말이 안되는건 아니라 면접관분들도 맥락으로 충분히 이해하실거구요ㅎㅎ

면접 준비 파이팅이에요!!"
1182,과학고 면접 준비할때 영재고 기출 푸는게 도움이 될까요?? 이번주 면접인데 뭘 준비해야 되는지 막막해요 ㅠㅠ,과학고 면접 준비할때 영재고 기출 푸는게 도움이 될까요이번주 면접인데 뭘 준비해야 되는지 막막해요,"혹시 인터넷에 해당 과학고 면접 족보가 있다면 어떤 스타일인지 알 수 있을텐데 한번 찾아보시는걸 추천해요! 학교마다 느낌이 다르거든요...!
영재고 기출이 도움이 되긴 할거에요! 중학교 하이탑같은 책 정독하고 가는것도 도움 될거고요ㅎㅎ"
1183,지금 중2학생인데 과학고를 가고 싶어요! 그런데 지금 하나도 몰라요ㅠㅠ 수학은 3학년 1학기 과학은 학교랑 똑같이 공부하고 있고 수학은 과외 다른 건 다 인강입니다. 그런데 다른 애들 보니까 과학이랑 수학 고등학교 과정하고 있고 화학 물리 이런 식으로 다 따로따로 더 자세히 하던데 저는 진도도 느리고 과학고에 대해서 하나도 모르는데 대치동에서 초등학생부터 준비한 애들을 이기고 갈 수 있을까요??,지금 중2학생인데 과학고를 가고 싶어요! 그런데 지금 하나도 몰라요수학은 3학년 1학기 과학은 학교랑 똑같이 공부하고 있고 수학은 과외 다른 건 다 인강입니다. 그런데 다른 애들 보니까 과학이랑 수학 고등학교 과정하고 있고 화학 물리 이런 식으로 다 따로따로 더 자세히 하던데 저는 진도도 느리고 과학고에 대해서 하나도 모르는데 대치동에서 초등학생부터 준비한 애들을 이기고 갈 수 있을까요??,"안녕하세요ㅎㅎ 과학고를 가는 것 자체에는 선행이 아주 중요하게 적용되지는 않을거에요. 물론 서울이라 어떨진 모르지만요. 이부분은 희망하시는 과학고 재학중이거나 졸업하신분을 카페, 인스타 등등을 이용해서 찾아보고 질문해보면 도움될거에요!

수학은 아직 1년 정도 남아있어서, 너무 조급해 하실 필요는 없고... 고등학교 1학년 과정까지 완벽하게만 해두시면 좋을 것 같아요! 과학고에서는 보통 1학년 1학기에 1학년 수학 전범위를 다 나가서, 1학년 수학공부를 미리 탄탄하게 해두면 매우 빠른 진도 속에서도 조금 여유를 찾고 성적도 잘나오고 좋을거에요. ""초등학교 때부터 많이했다""와 ""진짜 탄탄하게 했다""는 꼭 같지는 않아요.ㅎㅎ

과학은 중학교 내용은 수업 때 나가는대로 진도 나가면서, 따로 고등학교 내용을 바로 해도 될거에요! 대부분의 주제가 겹치기도 하고, 중학교 과학보다 고등학교 과학이 조금 더 자세하고 깊게 설명을 해뒀거든요!

과학고 정보나 자소서, 면젖 관련된건 일단 인터넷을 최대한 많이 이용해봐요! 요즘 과고 가려고 모이는 카페도 많고, 인스타, 페북에도 과고생 혹은 과고졸업생분들 많아요! 과고마다 다양해서... 대치동이라면 지역이 달라서 제가 도움될만한건 이정도 조언 뿐이에요ㅠㅠ"
1184,안녕하세요 희원님!! 17-18에 희원님 공스타 구독했었는데 오랜만에 혹시나 해서 검색해보니 계시네요 ㅠㅠㅠ 카이스트 가셨다니 너무 너무 축하드립니다 괜히 반가워서 에스크 남겨 봐요 건강 조심하세요!,안녕하세요 희원님17-18에 희원님 공스타 구독했었는데 오랜만에 혹시나 해서 검색해보니 계시네요카이스트 가셨다니 너무 너무 축하드립니다 괜히 반가워서 에스크 남겨 봐요 건강 조심하세요!,와 안녕하세요!! 계정을 바꾸긴 했지만 잘 찾으셨네요ㅎㅎㅎ 감사합니다!!!
1185,고등학생때 잠은 몇시간 주무셨어요?,고등학생때 잠은 몇시간 주무셨어요?,"평일엔 주로 2시에 취침이었고 6시반에 점호땜에 (강제)기상했습니다! 너무 피곤하면 아침먹고 재취침 20분, 아침자습 30분 자기도 했네요ㅎㅎ...

수면 패턴이 1시간 반 단위인데 저녁점호가 12시라ㅠ 남은 공부나 숙제하기엔 6시간 잘 수는 없어서 그 리듬에 맞추려고 저정도 잤어요!

대신 주말에는... 평일날 많이 못잔 잠을 보충하려고 10시간 넘게 잔 것 같네요ㅎㅎ"
1186,동생분도 공부 잘하시나요..? 동생분도 카이스트 가셨으면 좋겠네요ㅎㅎ,동생분도 공부 잘하시나요동생분도 카이스트 가셨으면 좋겠네요ㅎㅎ,저보다 내신 성적은 더 좋습니다! 감사해요!! 저도 그랬음 좋겠네요ㅎㅎ
1187,지역이 주는 메리트가 큰가요? 이렇게 생각하면 안되는거 겠죠??ㅠㅠ 현실적으로 말해주시면 감사하겠습니당!,지역이 주는 메리트가 큰가요? 이렇게 생각하면 안되는거 겠죠현실적으로 말해주시면 감사하겠습니당!,"메리트가 크기는 하죠. 공부로 예시를 들면, 지역 안에서도 어느 구냐에 따라 학교분위기나 학구열이 다른걸요! 물론 그 안에서 열심히 하는건 본인 몫이고, 객관적으로 봤을때 열심히 했다면 저런 차이는 줄일 수 있다고 생각해요.

특히 대학생부터는스터디그룹이나 행사들이 주로 수도권에서 열리기 때문에 서울이 그런 이점들은 분명이 있는 것 같아요."
1188,안녕하세요 선배님과 따로 대화해본 적은 없지만 멀리서 지켜보는 한 후배입니다 ㅎㅎ 항상 열심히 하시고 학문을 즐기시는 모습 멋있다고 생각합니다 (저희 동기들 사이에서도 유명해요 ㅋㅋㅋ) 공부하다보면 놀고싶거나 다른 걸 하고 싶은 여러 욕구가 있으셨을 건데 어떻게 이겨냈는지 궁금합니다. 그리고 최종적으로 되고 싶은 꿈이나 하고 싶은 분야가 뭔지 궁금해요!,안녕하세요 선배님과 따로 대화해본 적은 없지만 멀리서 지켜보는 한 후배입니다항상 열심히 하시고 학문을 즐기시는 모습 멋있다고 생각합니다 (저희 동기들 사이에서도 유명해요공부하다보면 놀고싶거나 다른 걸 하고 싶은 여러 욕구가 있으셨을 건데 어떻게 이겨냈는지 궁금합니다. 그리고 최종적으로 되고 싶은 꿈이나 하고 싶은 분야가 뭔지 궁금해요!,"고마워요ㅎㅎㅎ 8기나 9기이려나요ㅋㅋㅋㅋ 10기는 절 거의 모를거같은데...

전 놀거나 쉬고싶은 욕구가 생기면 그냥 쉬고 노는 편이에요!

놀고싶은 생각이 한번 들기 시작하면 놀기전까진 계속 그 생각에 집중이 잘 안되더라고요. 계속 생각난다는건 바로 당장 할 수 있는 것들이겠죠.(게임이나 눕는거나 등등) 집중력이 떨어진 상태로 계속 공부하느니 10분정도 놀고 쉬고 하는게 더 낫다고 생각해요.

그래서 안 놀기 위해 제일 중요한건 놀고싶다는 생각이 아예 안드는 것 일거에요.

그 방법으로 우선 왜 공부하는지를 전반적으로 혹은 과목마다 생각해둬서 ""공부를 해야겠다"" 라는 상태를 만든 것 같고요!

그리고 두번째는 덜지켜지더라도 계획을 좀 더 많이 세웠어요. 일정이 빠듯하고 할게 많은데, 할 수는 있을 것 같을때(할 수 없다면 포기하겠지만요...) 딴생각 안하고 열심히 하잖아요?(예를들면 시험기간) 과고라면 이미 매일매일이 빡세서 잡생각이 잘 안들긴 할텐데 좀 널널하면 계획을 많이 세워뒀어요!

전 고딩때도 주말에는 저런 방법을 써도 쉬고싶다는 마음이 더 커서 대부분 휴식을 취했어요ㅎㅎㅎ


전 일단 이 세상에 도움이 되어야겠다 라는게 최종적인 꿈이고요! 보통은 세상에 영향을 미치려면 응용이나 공학이어야 하는데... 전 순수 학문이 더 재밌더라고요.
그래서 일단 순수수학이나 컴퓨터이론(ai 포함)쪽 학문 발전에 도움이 되고싶긴 한데 세부분야는 안 정했어요!"
1189,"저 과고 붙었어요!!! 과고 준비할 때 독학으로 공부해서 에스크로 이것저것 여쭤보면서 준비했었어요ㅎㅎㅎ 감사인사 드리러 왔습니다!
저 같이 정보가 부족한 사람들을 도와주고 싶다는 희원님 글을 봤을때 저도 꼭 희원님한테 도움 받은걸 과거 저 같이 과고 준비로 막막한 사람들에게 돌려주고 싶었어요ㅜㅜ 작은 목표를 이루게 돼서 행복합니다 다시 한 번 감사드립니다!!!!","저 과고 붙었어요과고 준비할 때 독학으로 공부해서 에스크로 이것저것 여쭤보면서 준비했었어요감사인사 드리러 왔습니다!
저 같이 정보가 부족한 사람들을 도와주고 싶다는 희원님 글을 봤을때 저도 꼭 희원님한테 도움 받은걸 과거 저 같이 과고 준비로 막막한 사람들에게 돌려주고 싶었어요작은 목표를 이루게 돼서 행복합니다 다시 한 번 감사드립니다","ㅎㅎㅎ 축하해요!!! 시험기간이라 늦게 답하네요ㅠㅠ

지금부터 열심히 준비하셔서 과고가서도 원하는 목표 이뤄요!!"
1190,"희원님~ 정말 오랜만에 글을 남기네요. 선행 안하고 과학고 와서는 희원님 조언 생각하면서 정말 빡세게 보냈어요. 1학기때는 조진, 2학기 중간고사에는 조졸권입니다. 또 기말고사 기간이네요. 제가 계속 고민되는 것이 있는데, 2학년때 학원을 안다니려면 어떻게 공부해야 할까요? 지금은 인강이나 정석(과학은 하이탑), 대학교재 조금씩 보며 겨우겨우 해가는데, 2학년때는 확 어려워질 것 같아서요. 무엇을 주교재와 부교재로  보면 좋을지, 어떻게 공부하면 좋을지 모르겠습니다.ㅠㅠ 다른 학생들처럼 본격적으로 학원을 가야하나? 안가다가 큰 낭패벌까봐 무서워요. 길을 알려주신다면 용기 내는데 큰 도움이 될 것 같아요. 항상 하는 말이지만, 존재 자체가 큰 빛과 같은 사람인 것 같아요. 장말 고맙습니다!!!","희원님~ 정말 오랜만에 글을 남기네요. 선행 안하고 과학고 와서는 희원님 조언 생각하면서 정말 빡세게 보냈어요. 1학기때는 조진, 2학기 중간고사에는 조졸권입니다. 또 기말고사 기간이네요. 제가 계속 고민되는 것이 있는데, 2학년때 학원을 안다니려면 어떻게 공부해야 할까요? 지금은 인강이나 정석(과학은 하이탑대학교재 조금씩 보며 겨우겨우 해가는데, 2학년때는 확 어려워질 것 같아서요. 무엇을 주교재와 부교재로  보면 좋을지, 어떻게 공부하면 좋을지 모르겠습니다다른 학생들처럼 본격적으로 학원을 가야하나? 안가다가 큰 낭패벌까봐 무서워요. 길을 알려주신다면 용기 내는데 큰 도움이 될 것 같아요. 항상 하는 말이지만, 존재 자체가 큰 빛과 같은 사람인 것 같아요. 장말 고맙습니다","와 쉽지 않았을텐데 엄청 열심히 하셨나보네요...!! 축하해요ㅎㅎ
물론 학교마다 다르지만 제 경우로 말씀드리자면,
과고 2학년 때 우선 수학은 일반 교육과정대로 하거나 면접, 논술문제들을 풀게돼서 크게 교재에 대한 고민은 필요 없을 것 같고요!
과학도 사실 확 어려워지지는 않고, 오히려 같은 내용을 좀 더 심화한다는 느낌이 강해서(주로 대학내용을 더 추가했어요. 그래도 일물,일화,일생 범위를 벗어나지는 않아요.) 1학년때 기초를 잘 쌓으면 확실히 유리했어요. 1학년때 성적이 높은 학생들이 주로 2학년때도 그대로 높은 이유도 이것때문이고요!

그래도 물화생지 하나씩 살펴보자면
물리는 일반물리 수준(서웨이 정도? 미방도 나오는책!) 을 넘기지는 않았던 것 같고 퍼펙트물리 같은 일반물리 문제집이 좋았어요! 시간이 된다면 물올 문제집도 괜찮은데, 물올이 학교 내신 유형과 맞을지는 모르겠네요ㅠ 학원 문제집들이 상당히 잘 나오는 것 같아서 안다니더라도 혹시 구할 수 있으면 좋고요ㅎㅎ 저도 다니지는 않았지만 학교에 버려진? 선배님들의 물리 학원 교재들을 풀기도 했어요

화학은 peet가 좋았어요! 혹시나 고등학교 과정으로는 안돤다 싶으면 peet, 임용 관련해서 문제집 한번 찾아보세요!! 저흰 시험 자체가 peet, 임용에서 많이 나왔어요.

생물은 전 문제집은 생1 2 자이스토리 정도만 풀고 열심히 개념만 이해했는데... 이것도 선생님에 따라 peet를 풀어야 할 수도 있고, 개념만 열심히 이해해도 될 수도 있어요.

지학은 저희학교 기준으로는 1학년때부터... 학습지만 공부하기에도 벅찼고 시중에 내신 비슷한 문제를 구하는게 거의 불가능했기에... 그냥 학습지만 봤던지라 크게 달라지진 않았어요!

아마 1학년때 학원없이 충분히 조졸권까지 간 실력이라면 2학년때도 충분히 성적 유지하거나 올릴 수 있다고봐요! 대신 선생님들이 바뀌면서 저처럼 시험 스타일에 처음에 적응 못해서 살짝 떨어질 수는 있어서 그것만 조심하시면 될 것 같아요ㅎㅎ"
1191,과고 입학전 남은 시간동안 어떤 걸 해야될까요? 과학 선행이 거의 안되어 있는데 물화생지를 한번 보고 가야겠죠? ㅠㅠㅠ,과고 입학전 남은 시간동안 어떤 걸 해야될까요? 과학 선행이 거의 안되어 있는데 물화생지를 한번 보고 가야겠죠,"과고 입학 전에는
1. 고등학교 1학년 범위의 수학(아마 수(상),수(하) 맞나요?)을 실력정석, 블랙라벨도 대부분 풀 수 있을정도로 마스터하는것과

2. 물리 화학 1, 2공부하는 것(물리는 역학은 물2 수능문제 풀 정도면 더 좋아요!)

이 두가지가 제일 중요해요!

생지는 가서 공부해도 늦진 않지만 저렇게 하더라도 시간이 남으신다면 하이탑 한두번 읽어가면 좋죠! 시간 더 남으시면 수학도 고2 고3내용도 하면 좋긴 하고요...

그래도 첨에 말한 두가지가 제일 중요해요ㅎㅎ

수학을 얼마나 잘하느냐, 그리고 그 다음은 물리와 화학을 얼마나 잘하느냐가 사실상 성적엔 영향이 제일 크답니다!"
1192,"안녕하세요!!! 이번에 대구일과고 합격하게 된 예비 고1 입니다...ㅎㅎ 다름이 아니고 제가 중3 부터 준비를 시작해서 선행 때문에 너무 걱정인데요ㅠㅠ 수학은 수 1 초중반쯤 하고 있고 
과학은 물1 화1 극초반 하고 있어요... 엄청 늦은 거 알지만 그래도 3월 전에 어디까지 나가야 할까요?","안녕하세요이번에 대구일과고 합격하게 된 예비 고1 입니다다름이 아니고 제가 중3 부터 준비를 시작해서 선행 때문에 너무 걱정인데요수학은 수 1 초중반쯤 하고 있고 
과학은 물1 화1 극초반 하고 있어요엄청 늦은 거 알지만 그래도 3월 전에 어디까지 나가야 할까요?","와아 벌써 11기인가요ㄷㄷ

이전 질문에 답한 내용을 참고하시면 될텐데, 조금만 더하자면,

일과고면 특히 물1 물2에서 역학이 제일 중요했던 것 같아요!(1학년때 중등물올 수준의 문제들도 했던 것 같아요. 수능 물2 역학문제보단 약간 더 어려울수도?) 그래서 물리는 역학 파트를 공부해가시면 좋을거에요.

자잘한 암기를 요구하는 파트들 혹은 상식같은 내용들(예를들면 RFID 원리나... 전자기파의 종류나...)은 안외우고 가셔도 될거에요ㅎㅎ

참고로 대부분은 밑의 답변에서 말한 저정도로 해오지 않아요! 저렇게 해서 학교 들어가면 첨부터 전교권 갈 수준이 될거에요! 그러니 다 못하고 가더라도 걱정하지 마시고 소화할 수 있는 양까지 천천히 하고 가셔요ㅎㅎ"
1193,과고 합격생인데용 지금 뭘하는게 젤 도움 많이될까유,과고 합격생인데용 지금 뭘하는게 젤 도움 많이될까유,"수(상),수(하) 마스터하기 + 물12 화12까지 보기!가 제일 중요하고, 시간 남으시면 영어는 하면 좋아요. 과고 들어가서는 언어를 공부할 시간이 없어서 고등학교 입학 때 영어실력과 고등학교 졸업 때 영어실력이 거의 같을거거든요ㅎㅎ..."
1194,생지 하나도 안했는데 입학전에 한번쯤은 봐야겠죠ㅜㅜ?,생지 하나도 안했는데 입학전에 한번쯤은 봐야겠죠,"음 필수는 아닌거같은데 보면 좋긴해요ㅎㅎ 대신 암기 파트는 어차피 들어가서도 다시 외워야할거라, 아주 기초적인 용어들(세포 소기관 이름 등등...) 제외하곤 흐름을 파악하고 간다는 느낌으로 하시면 될 것 같아요!"
1195,하이탑 문제도 회독하셨는지 궁금합니다!,하이탑 문제도 회독하셨는지 궁금합니다!,"하이탑은 문제 난이도가 대부분 별로 안높아서 한두번 푼 것 같고(물론 어려운 문제들은 따로 체크해둬서 더 풀었지만요)
대신 내용이 좋다보니 읽는걸 3~4회독 한 것 같네요!"
1196,하늘색 형광펜 어디꺼에요 ???,하늘색 형광펜 어디꺼에요,mildliner(마일드 라이너..?) 입니다!
1197,물리 1 수업 오늘 처음 들었는데 진짜 하나도 이해가 안가요 ... 통합과학 물리파트는 꽤 잘했는데 수업 내용도 이해가 안가고 숙제도 하나도 못 풀겠어요 어떡하죠??? ㅠㅠㅠㅠ,물리 1 수업 오늘 처음 들었는데 진짜 하나도 이해가 안가요통합과학 물리파트는 꽤 잘했는데 수업 내용도 이해가 안가고 숙제도 하나도 못 풀겠어요 어떡하죠,"저도 물리1을 처음 공부했을 땐 문제를 풀지도 못했고, 맞는 답도 1도 없었어요!
물리가 익숙해지면 쉬운데 그 전까지는 진짜 어려운 과목이라... 맞을 때 까지 계속 공부하는게 답인 것 같아요. 급하시다면 일단 답지를 이해하는 방식으로 공부하셔도 좋아요!(저도 처음엔 무작정 답지를 따라적고 이해했어요.)

물리 수식들에 대해서는 이해하고 문제 상황들을 상상하는 것도 좋아요ㅎㅎ 문제 풀면서 추가적으로 이 부분을 노력해봐요...!"
1198,카이스트에 학교장 추천서로 지원해서 학종 볼 때 1학년때 배우는 통합사회나 한문 2학년 때 배우는 제 2 외국어 같은것도 성적(등급) 보나요? 한문 같은 과목도 다른 과목처럼 매우 성적이 좋아야 하나요?,카이스트에 학교장 추천서로 지원해서 학종 볼 때 1학년때 배우는 통합사회나 한문 2학년 때 배우는 제 2 외국어 같은것도 성적(등급) 보나요? 한문 같은 과목도 다른 과목처럼 매우 성적이 좋아야 하나요?,"안녕하세요ㅎㅎ 그 부분은 카이스트 입학처에 물어보시는게 좋을거에요!! 수학과학 성적이 매우 중요하고, 전체 내신등급이 높으면 유리한건 맞는데, 통합사회, 한문 등등도 중요한지는 잘 모르겠어요ㅠㅠ"
